web_scraper_order,web_scraper_start_url,product,Name,price,Brand,Department,Display,Rating,pages
"1767358246-799","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/116529889771?_skw=watches&itmmeta=01KDZBCR8WNQHJBQ1HAG07HKTT&hash=item1b21b901eb:g:Sz4AAOSw7Q1n2leZ&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1ecgyIPT%2FwVR8jvSGGQrPnXZM9qaV0hkM%2BMzZiEje49gOsm7jb8f26Hu673rXQJlFnDxkcgX%2BTzngYapDrBEl1AZz76hQWGuxpgKCt%2Bqwh7zMsouZ8UMgNVEL8if9mbzYLU6mxcT0zKmjBlyAw%2FtrDHki3zew21xL8%2FKszxrygXrMBrmUvsAqal1OzdUy2HCs1qX7IkPuPKK7B1ookOSQY7%2BAnQ2LWNhaGw2NBHrAG8P2WeuqLyQ1CQPhynhIuNSHGTxqpCIKzjhot4E6%2FIvSUn%7Ctkp%3ABk9SR4CFs-vvZg","Pilot 39mm Tandorio Salmon dial Sapphire Glass Japan NH35A Automatic Mens Watch","US $77.40/ea","Tantorio","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358252-800","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/294420470187?_skw=watches&itmmeta=01KDZBCR8W51Q107Y3MAZC8T13&hash=item448cd3d9ab:g:fQQAAOSwVVZhUDE6&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1clRluKG4tYJCJH2hQTIn270BiuEbPdpP9jLPOaTsG36f%2FRoioWY9sgx5k04vX0JyQBCIoZx0ZvIajrFTlzXA5vXT7hKrYph8RRQzT4GqQxxPIoYaXK7XifGL1eB8l%2FnPoK2W1ZR%2BAJyw3muX16ForGW5XE0%2Fw%2FPytycPP2p3JT0%2B5gFzfeQBu8CY1UZSv4qexHeR2aOKN6PKJxZ9ZN0vB0bV7%2FdkoiOS7pWHcvRcBQXvaOkqijL0dSjqWY9YD1lq5PRQ3EPjAyfBFCp%2Ft6FcOb%7Ctkp%3ABk9SR4CFs-vvZg","40mm Sterile Black Green Dial NH35A PT5000 Sapphire Glass Automatic Men's Watch","US $72.80","Bliger","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358258-801","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/374783888709?_skw=watches&epid=27037377213&itmmeta=01KDZBCR8W7J3SZ5NPAB5K21TK&hash=item5742dc4d45:g:4RwAAOSwsLFkP9m-&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dPBBCKOyOlh9Gq%2B58qA7ZCZgYkT2sXYy5VLYq%2BW0aQy6%2BUeI4%2BWRg7wHpJFhYkVAvEJE85TBScDwP1tUOLEg2S0Lf00fyLs0gF3g%2FW4xdEfDlpu4k56yFu4prQlhtWU%2FYC8HKyIOqKFa8CvurvLqeTo8bPtbEv4clR0KePh7XleNIwiENWpR822XEgllLKKGu8JrhQDyyxhBb3ndGt%2BQkcPQGLB%2BovAtsH6Xbtb3LcSQ%3D%3D%7Ctkp%3ABk9SR4CFs-vvZg","RARE NEW INVICTA 1953 PRO DIVER MEN'S NH35 AUTOMATIC 40MM BLACK DIAL SS WATCH","US $109.99/ea","Invicta","Unisex Adults","Analog","4.9","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358269-802","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/175425388396?_skw=watches&itmmeta=01KDZBCR8WZG1V1NAC5HZTPSCH&hash=item28d82aff6c:g:S4IAAOSwj~xjLXCO&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1f8xFK2G8Re02VMND758fRpL3BUroKEZZ%2FSgTZImcz9d%2F3f009ilcxZHh2xhtt2t2azYaLIJCSx9%2B9vzW6MrEFlBGB41MZiZlcmFUYOagw59fh1DhfETCfPUiPayfLMag8nvw8cbHwG0nJp73zIJ1C0Ch3rAXdFDExC1Vl%2F7dPMyJhNV8MLY7n2Mq24Zko4xaQN%2F0Ig1a2Y9vw5xnInpFFN6dqHF5iJLpdJvK%2BLEdtiOA%3D%3D%7Ctkp%3ABk9SR4CFs-vvZg","Men's Luxury Wrist Watch Bling Full Rhinestone Date Luminous Quartz Wristwatch","US $14.99/ea","Unbranded","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358278-803","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/135713056471?_skw=watches&epid=28064898671&itmmeta=01KDZBCR8W14J1Q0BWZ8XN6MX9&hash=item1f9920e6d7:g:RJYAAeSwA1BpKpLd&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1feGtGvOnOFpd%2Bh0%2FhcWgcOd35Ttpk9owZpN6lT0MoqbhY6FYecdXdwKXAcI4IWQK2tsHKptdh2xqO90%2FwtNoSZSRDaoDpROZkg8t0HigTxQomIlLq0riEJEjl88BBFzPUVT61oIxB5kU9OWq3Bk9drDW4g8Vr%2BaDzMF0RHN3lg2a3FrNbZqfXv%2BPlPMcD0rrzZuaYp%2FT62Crzi%2B2PrC9F24auCNpi78qr%2FHB3bOV3eOw%3D%3D%7Ctkp%3ABk9SR4CFs-vvZg","Womens Wristwatch CASIO LTP-B165GL-2BVEF Leather Black Blue Golden Vintage","US $123.19","Casio","Woman","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358283-804","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/126645743442?_skw=watches&itmmeta=01KDZBCR8WEEY3NKDNGJMCZVBP&hash=item1d7cacaf52:g:RRAAAOSwT8lmzW1n&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fn6QiweoDYSGoxJM%2FC8567%2BRAWxNBWrG0sr5XTXv%2FI8hIysyAUHvf0iEwDijLkKrW9CHGdn2XR0qrBe9a3zHqWDHkMVA8NR8P0It%2BQIzD9I2sisvYdFqq3DbV%2BQZAtzBN4WxlBwn3jpHoiMsMu1l%2Fit77q%2BUET%2Fa%2FsHP5szNHbIbZmH9nEkUoBqYlEF6hIoF5ScNbiTikSwk6C5prK1B1z%2F3sy2odE2l2yrLGelxqA0g%3D%3D%7Ctkp%3ABk9SR4CFs-vvZg","Square 40mm Tandorio Light Blue Dial Luminous NH35A Automatic Mens Wrist Watch","US $89.10/ea","Tandorio","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358290-805","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/167993163344?_skw=watches&itmmeta=01KDZBCR8W5BJ4NFFSPA97RC0Y&hash=item271d2c3e50:g:2vcAAeSwAiBpORw9&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1c%2BfGHG8h1PAXnsuvZ0UH9%2FAoM0q%2BcMJlVWPgyS%2FOSniyK7vPYMXBa5msdMsn7AugAGjMIcWR%2BVVXDLAJtG9%2F3bTKGLMrxWX0W85b95RR7o6pAmKuC7EUF1HwXqk0q5dZabzYjsICMcmygdGAeS0BiWO7Cx0%2BaQnV%2B64LXiVvnhiRY4vZJkeGqGXXQKsIqC8g1KdKR2lAR264oW7sT7KKaMbhfc5mETDaR3y25vr3EeBQ%3D%3D%7Ctkp%3ABk9SR4CFs-vvZg","CASIO LDF50-2 Poptone Blue Digital Watch","US $49.25","Casio","Teens","Digital","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358299-806","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/197940901100?_skw=watches&epid=5043786084&itmmeta=01KDZBCR8WDEQ4JN9FG874X2ZQ&hash=item2e163274ec:g:JxAAAeSwcXJotwdv&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dtz0aMJDTBddumHSCn3t739Odhbg%2FTC17Zfv6zYv1nPS7DnRFEp1o9QTP30P4PQYWKciROuSVJdf5JtxFG%2FlvYzjbnmV77KJLtiMAueuf808I9wLNYBba5xUWG7g6GO5SgULzL2Unzy7qfoS91Mwn2Jo4216WY0iNGoZBXoKoo46i2NBzZ8910abc843C%2BfqZfS7ObibIr029mOOPdHhTKPlSLYs6wIO62RnzVdVVbKw%3D%3D%7Ctkp%3ABk9SR4CFs-vvZg","Tissot Carson Premium Lady Quartz Watch 30mm - T122.210.22.033.01","US $237.80","Tissot","Women","Analog","5.0","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358308-807","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/157544324870?_skw=watches&epid=12079178235&itmmeta=01KDZBCR8WSE0GXQ4YD1W559KK&hash=item24ae5f9f06:g:dVMAAeSwrMdpP6Qw&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1e763QTi59wjLmvXRMAY5rRgKhWv6jrasS%2F1sIu0vDxa3GQUxkiAfS%2Bum16YssX7iligqmWiNnbRP%2FFAXB%2Fd8JJ0ybzZW8CXNFegH7yE1vwaKFPVNGg4jsL6jIOy6MdMVGTGefqm%2Bfq44PDRakZkP9Jqp6yW6IdOY9Gu%2B8UQdOa%2BBlkAgqqZhl9DKstGWNqsKCJ4qKYzII5YonhVAj8YAe6YPF%2BuKzJZHdRltITGrG8rqnPtz30F%2FeTpH88%2Fr1WDtG0x1pCCU1kpsfz%2BlUKI3dV%7Ctkp%3ABk9SR4CFs-vvZg","NEW AUTHENTIC FOSSIL SULLIVAN CHRONOGRAPH SILVER GREEN BROWN BQ2858 MEN'S WATCH","US $89.99/ea","Fossil","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358316-808","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/115842001954?_skw=watches&itmmeta=01KDZBCR8W0B63ZXT74GJ6B1JR&hash=item1af8b8ac22:g:T9gAAOSwE9Rkq9h8&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eXZ5eZ3EnvZWSszGFhDEHiFp1vFS--C28eFG3wex1jaZDSxIQHWzjEhBW14qI5i0rGHhFfqcOR%2BgoDAc4iqZSy%2BGa5OnB0y3yacrn2gZCf4gHkMMNJA8csf2xq07me2BpPmWivSiOxybCjyukJOQBkRmR3%2BUosjDnQPV4%2Ft0aMZ8pbk4xBGJ4vpR52PF5NmcpkpkxaAWXrj577grrTtB9YjZ4SSsuy41%2FvyHjYgWRCbQ%3D%3D%7Ctkp%3ABk9SR4CFs-vvZg","Titanium 36mm Tandorio Black Dial Japan Miyota NH35A PT5000 Automatic Mens Watch","US $86.40/ea","Tandorio","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358325-809","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/267526906498?_skw=watches&epid=8056032382&itmmeta=01KDZBCR8WM4GC70MVTVABZW0V&hash=item3e49d8a282:g:FXkAAeSwAyppPJLX&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eZT23e8EYr4yeHqC2jqy9JIXWcWaoylLIUq7VuMEDWZogiodQsmGPLBelu%2B1Xn7YYOpdZ7sNaKj1ys3NrUi82Iv2iBdtwW29p2RyqvEu4Vb2vkYu9h6i2t%2B4ltRv1QBTUTQLctN8RArcUg4iMho%2FmfZ%2Bxz7inuPdyjpEzMWNgcGWqcCUkkGjNxRzBMIFe4opwUzAGRFG%2FfxQDTGT7%2BqJ8yBD%2F56lfSvroqYKUgaB4yWA%3D%3D%7Ctkp%3ABk9SR4CFs-vvZg","Men's Tissot Ballade C277/377W Two Tone Gents Quartz wrist watch 35mm","US $99.00","Tissot","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358329-810","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/295116267274?_skw=watches&itmmeta=01KDZBCR8WQ5FZM44M1SHYN6E7&hash=item44b64cdf0a:g:FCcAAOSwgYFi4lmD&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eNWKaKBCROJZbAvB88sS1zXryqtKTBR7P2OpRB%2B57kKHLGlsLO8ondpKS9hH0dyL0W717gUzsnIeyvUnHB6jpTPMnl6moWRUX0jpWRr%2F9j7rmt%2FoT%2FPJn6Vbd3BXWcZ%2BTysPce88CDnunTodeSplFWj2DiPLKHEX%2BSNiCUVhTOAc%2FCgNZAK69VWP9AqWqdbyQCbGYX0aiJaBYQH3tqR62rM2%2FzFFYInVbEu%2BHpneQrjg%3D%3D%7Ctkp%3ABk9SR4CFs-vvZg","MARRIAGE WATCH 1980s coin watch Vintage 3602  Masonic watch. mens wrist watch","US $232.00","Unbranded","Men","","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358339-811","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/267139708000?_skw=watches&itmmeta=01KDZBCR8WP1YNJZCVXSEWW91S&hash=item3e32c47460:g:GI4AAOSwX-Znmp1Q&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cCkwPBTZSEaqsSk5hk3NzNVthPL9zRiR1NNpHsG0mmGf6hwHUjuIJS2Zb7YyfKAikiF%2B2qyk97arLtHUS0YSBJwpTs1wiR3bSkJqTjr9puWO%2B5ueV6lNL7VdtBj5DIVQE3emhyHGflshrg%2FYUfqxTGU9YJOZKkOAqkN391YR5h6gkG4OD2bEX%2FWqI1yj3XORy%2BBBwDJayYqLLrrP4S3q1J9dOvwDFiwNEdI51PeTO8MwssK15gxI8GH7ZDVgKFHL2%2FxnF0%2BwBvwpyUnRkfYJOd%7Ctkp%3ABk9SR4CFs-vvZg","1963 Re-issue Pilot Aviation Zuan 21 Men's Nato Quartz Watch","US $118.99","Unbranded","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358344-812","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/126137902343?_skw=watches&epid=14039289967&itmmeta=01KDZBCR8W1EX77HD4R3STS4S4&hash=item1d5e67a507:g:Kd4AAeSwPrFob-ll&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1ckPvZWSTvmhPVVbKSEXkwpoPRNMlGq%2FrsdS9Ig%2FIqM%2Fp8PAJ61G6owghVp9MPUKpzC7ogVD4iStoeQAybCywZA723FeJK9ZyChwJQ7lDw9rFrL4UFFHSjYet08RKc7kjbXkOaJKhhJUQtfGLGJibyWQkk%2B7fxMVi4DWQSM98U8CybyUTPZXVm2E4POPdtSejh4J6SfvFTxYKJKkjtZg%2BtxvSEMHgi9Mqb%2BuZ6VLpb5b0dNvnMOfJQfiSgedB3vhfyvE0XWc6BY84hO8skBlOw7%7Ctkp%3ABk9SR4CFs-vvZg","Invicta Disney Limited Edition Men's 50mm Mickey Silver Chronograph Watch 32443","US $122.39","Invicta","Men","Analog","5.0","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358351-813","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/315826792122?_skw=watches&itmmeta=01KDZBCR8W6WJD2KSVDWWDRSRG&hash=item4988be66ba:g:p~UAAOSwFAdnBUOe&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fmksjkgqB4Cxu7p9R%2FM0a35bsWDpP1SEMfWq8tZ6xi5e3cFlvPpot9tGF7I%2FFvmPyFsZWTV0IzLMQFK9LND9EUGlb7qff3cAtFtjbVIGY%2FfPGbIRW0giD53aym4m2s2K1U7bDbAPEbIG2ZP82TztsHauRt2QFqPNq3woSdD8Y1hCASChBDgzRUZ7Ebbwp%2FMNxF%2Biug8MxeBTvZesoavCNI2jVOjdOK66pD1ETOT8csa0OX%2BsVRSYo5pTiHiInk7ybL1VKHB6amURwMT9VzMj%2BX%7Ctkp%3ABk9SR_6Es-vvZg","Mondaine SBB EVO 35mm Official Swiss Railways Black Dial Big Date Leather Watch","US $159.99","Mondaine","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358359-814","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/323848081489?_skw=watches&epid=8011042261&itmmeta=01KDZBCR8WAD5HDR0N3YHXZDXJ&hash=item4b66d99051:g:j6MAAOSw8gRdGW0A&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eUlYCOsl9MAE0HOrizRK8NpRu8OpS42tHM%2BvJfwmAbmfaARn%2BxzpUUCmcfyd1VLK3w9jYKG68KkdArQg%2Fx509g9g%2BIlRy%2FczNO99nB130ATPb%2FwIaoiHSZPmK6la%2F8TzvDighlouc1sbRgrJX6PtrKMWA8Kp6Is7%2F4b2wiNLC9VxzhBCOricld4oCvRSPc82D8V5xddmoNEUPKhxsv99oiPRt4i4ETXrIoo4EFKITK6w%3D%3D%7Ctkp%3ABk9SR_6Es-vvZg","Casio Men's Standard Digital Watch W217H-1A","US $33.00","Casio","Men's","Digital","5.0","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358366-815","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/266188992454?_skw=watches&epid=22054840677&itmmeta=01KDZBCR8WPFR16477FA6XC310&hash=item3dfa19afc6:g:vCkAAOSwyVVkH9o6&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dgxd9ZGNss1YvIhBD28xzDba5GyLa9LGR%2FOjpPDL%2F4uZd7pCCU5kMfhpWUn%2FaRwEKz5jq90w3fj64FnwSh8reLxt8pTXdF4JiOjS9tOgJRSoFQbwhmq%2BCQcrlVLFSuH2Pg7XN%2FfL1VHmwMuYHPBjM8KMt%2B7i%2BJFBCsOYAfMnNpUyZFHwJevH%2FDsklx%2FWSiYksfq5j4I9knORI5AF5KoGx0TxHRGs2dUS17heeX1HYQ1w%3D%3D%7Ctkp%3ABk9SR_6Es-vvZg","CASIO Men's Watch WAVE CEPTOR Radio Clock Super Illuminator Type WV-59RD-1AJF","US $62.99","Casio","Men","Digital","5.0","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358372-816","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/123786293913?_skw=watches&itmmeta=01KDZBCR8W5CJ4G24HJYVN5Q6H&hash=item1cd23cf299:g:UC8AAOSwtIdc74tT&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cEYiP83azD%2Fv3WSHO02sJD5ZwCv0epUEUZeY3BO05BOiDG%2FTxHb5Fn0G8XzwP0HVJGKV2Q6yIDVRQnYQO3KQrY%2FElrMEn%2Buf5rzaBUQeOvSByH2ilyOzr2DX9Qs%2FSsktgp40geSCoD2e4G16WA8va8x%2FGsRlpt2%2FaiFHv0KrG9HEKe1j5L5RDOQ8%2B9Q5YoqWB5itB4oktYB3CQp8oQzB%2FNmiWSxNGLnXthF21Tpn1z%2B81E8NWsXbf4tslhY2TNBEWzsXnjjO7R7ptS2yv9Kv4n%7Ctkp%3ABk9SR_6Es-vvZg","40mm bliger sterile white dial date week multifunction automatic mens watch 215B","US $67.50/ea","Bliger","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358381-817","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/156297957528?_skw=watches&epid=22053438591&itmmeta=01KDZBCR8W3W5BQ1K5K4X1C72D&hash=item2464159098:g:cCYAAOSw4d5mj6Wt&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cSNL%2FYqu%2F2cg8N3AK8aqLD6q1PCV8oYD0jeSJvgvW3%2FP4AqziLJ0O1tw8PcCoGbwwHYZLwpOZ2CqwT3U%2Fm2OqVA3rNuvuOYellb9j7ewvrw8jWoDvR0oHNltRtyaESqurrjOYA%2FSj89uBpYRWBIvoynwsVawT%2F5Ru46Z2t53rhjgwEnYwBS882y%2BDJhGDKCVbgE%2Fs4i0AuM0iPqevymc4y7MXauMQA%2BxKyqo5vedq%2BvMxqDfVYCD5fGt1QlZE4xq7quUOGc9HXhaaCw7%2BcCc3E%7Ctkp%3ABk9SR_6Es-vvZg","Casio WAVE CEPTOR LWA-M145-1AJF  Watch Japan NEW Domestic Version","US $84.99/ea","Casio","Men","","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358385-818","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/193751865706?_skw=watches&itmmeta=01KDZBCR8WZ7P8HQDF2PFRNDAV&hash=item2d1c82d96a:g:QcMAAOSwusBfsV6i&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fn8zSuEufeMXFoLHzTES%2FkU5d3raOOF9Ec23zI4Vm0g5fwcvmiJ7oOWo%2BCyY5J6KHeMA%2BmhshVT3FneFhsdeW89IdSK8a0y6bt8Q%2BjFfMov%2BG8zG7gU0YtgwT1aV1%2FTeAcxHZ%2FKeObfukJDa9W6IFp003H3FvCUyhpY%2Ff7tAdftDGJ1yLPbdqeFDta%2BYdy7Zv%2FcP6OGE6qd3jo3XR4B7d4x8w0%2BvOj3FAehaxD7ZKERDgO2mZQ5bNa%2F53F6EPlOZIQW7Kmz6lBH4Vov7LS9pKo%7Ctkp%3ABk9SR_6Es-vvZg","Mens Bridge Manual Mechanical Watch - Rose Gold Black Leather Diasteria 1688","US $148.95/ea","DIASTERIA","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358395-819","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/205789252375?_skw=watches&epid=18080483665&itmmeta=01KDZBCR8W4TAVGYKKVT6N8S08&hash=item2fe9fecb17:g:QDYAAeSwUW1o8QuW&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eMMsBrIEelofkYbsjmuNOZPz0MkBDZGoKK4hkjgpmkJCXVHsdtNzvoHJs97dbKNtYmvZRJJeo0TlFoWr3YClgY8j3ek5tKq8FsRvvlaIpt%2BiVZPTDUbQfiAzx%2FXkXAfNKObDHyfHy7lFC%2BM--4tAvleRhQJUxU8V56KP79NwRTKgWlY6L0UJJtGrc%2FQLASaZRBfeQWLHULQQvOD0BZJV%2Fq934du9k1tJFeiIQfjq%2FLuXZwgo55UuRO4fiVzHYu%2BWEPW1iqloCQe8VTmreePz37%7Ctkp%3ABk9SR_6Es-vvZg","Invicta Men's Racing 48.5mm VH61 Quartz Black Watch IN-48450","US $69.99","Invicta","Men","Analog","4.0","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
